t,x,y,dx,dy
0.0,10.0,5.0,-4.375179975458155,-9.65272209145325
0.039999999999999994,9.824992800981674,4.61389111634187,-3.796449619435151,-9.312245430636786
0.07999999999999999,9.696284030445188,4.255020365549057,-2.699448408460981,-8.643963620170084
0.11999999999999998,9.609036928304796,3.9223740267282636,-1.7133568824387169,-8.003424409543605
0.15999999999999998,9.55921547985009,3.614746412785569,-0.8198053168447217,-7.394522665696833
0.19999999999999996,9.54345250295722,3.3308122134725173,-0.0034299562359905167,-6.819559536018772
0.23999999999999996,9.558941083351211,3.069181649904068,0.748646356184679,-6.2796199570524465
0.27999999999999997,9.603344211451994,2.8284426169083217,1.447246379069611,-5.774873963434338
0.31999999999999995,9.67472079367678,2.6071917328293206,2.1015008477229173,-5.3048171031995714
0.35999999999999993,9.771464279269827,2.4040572486523564,2.7191424120352394,-4.8684575850573815
0.3999999999999999,9.892252186639599,2.2177151260247303,3.306751483759726,-4.4644654318160235
0.43999999999999995,10.036004397970606,2.0469000141070746,3.8699553768445156,-4.091285787245681
0.4799999999999999,10.20184861678716,1.8904122630450757,4.413592441844656,-3.7472268873904007
0.5199999999999999,10.389091793318178,1.7471218631158425,4.941846363001332,-3.4305264722494826
0.5599999999999999,10.597196325827268,1.6159701452651172,5.458356537575696,-3.1394018374479096
0.5999999999999999,10.825760316324235,1.49596971612001,5.966309665742301,-2.872087288921602
0.6399999999999999,11.074501099086651,1.3862031621513893,6.468514664953943,-2.6268607665343424
0.6799999999999999,11.343241489520551,1.2858208547972625,6.967464723180939,-2.402062737025002
0.7199999999999999,11.631898276941127,1.1940381431893892,7.465388659840528,-2.1961088480503914
0.7599999999999999,11.940472582307793,1.1101321469532313,7.964293773443728,-2.0074979386227767
0.7999999999999998,12.269041778816625,1.033438308099567,8.466000946743549,-1.8348161091393553
0.8399999999999999,12.617752658047277,0.9633468582220829,8.972174081918496,-1.6767382641576027
0.8799999999999999,12.986815705370107,0.8992992469669586,9.484344875656348,-1.532027693203899
0.9199999999999998,13.376500248099784,0.840784642765771,10.00393306943269,-1.3995338919046478
0.9599999999999999,13.787130350924722,0.7873365356145868,10.532263497766309,-1.2781894890164462
0.9999999999999999,14.21908132792109,0.7385294836444553,11.070580128596731,-1.1670063405512376
1.0399999999999998,14.672776761212459,0.693976028370488,11.620057558490345,-1.0650711286212076
1.0799999999999998,15.148685932600317,0.6533237933547587,12.181811141260454,-0.9715407929779456
1.1199999999999999,15.647321652513297,0.6162527649322522,12.756903812116889,-0.8856375157692931
1.16,16.16923823756967,0.5824727920932151,13.346351926571657,-0.8066438449349436
1.1999999999999997,16.715029806639027,0.5517212573374568,13.951130762578686,-0.7338979607159954
1.2399999999999998,17.285328698575963,0.5237609552359357,14.572176738486974,-0.6667887254015001
1.2799999999999998,17.880803945717986,0.49837815930533674,15.210389257752723,-0.6047510161100371
1.3199999999999998,18.50215983919618,0.4753808739471327,15.866631642756914,-0.5472610903033122
1.3599999999999999,19.15013447713854,0.4545972720810717,16.541729687225683,-0.4938320956463995
1.3999999999999997,19.82549821417423,0.43587430629542073,17.236469401256443,-0.4440096594847507
1.4399999999999997,20.529052029239054,0.41907649932229174,17.951593414879568,-0.39736750725578673
1.4799999999999998,21.2616256873646,0.40408490571495775,18.687795132350857,-0.3535031694487083
1.5199999999999998,22.024075639827124,0.3907962457663951,19.44571387855791,-0.31203356723394027
1.5599999999999998,22.81728279764923,0.3791222203362425,20.225921068437515,-0.27259064788818765
1.5999999999999996,23.64214932530212,0.36898899393534007,21.028909025882854,-0.23481706480013464
1.6399999999999997,24.49959551971986,0.3603368551522318,21.855079918260174,-0.19836079119117933
1.6799999999999997,25.390555718762936,0.35312013064004566,22.70472435175907,-0.1628704812095476
1.7199999999999998,26.31597346786059,0.34730721665546793,23.577998903733032,-0.1279897240735206
1.7599999999999998,27.27679563106158,0.342880952714164,24.474899217486552,-0.0933501870883795
1.7999999999999998,28.273965405259517,0.3398392016883976,25.39522543031711,-0.05856540498815299
1.8399999999999996,29.308413665486945,0.3381957203151117,26.338541720316584,-0.023222621987779135
1.8799999999999997,30.38104874288484,0.3379813919293753,27.304126067556012,0.013127543004806341
1.9199999999999997,31.492743750891428,0.3392459237554962,28.29090829513268,0.05098200626240601
1.9599999999999997,32.64432140649546,0.3420599524303678,29.29739620247085,0.09089805213632474
1.9999999999999998,33.8365354470891,0.3465177679264022,30.32158268810815,0.13351007691111239
2.0399999999999996,35.0700480215441,0.3527407585832567,31.360831647840712,0.1795495492144461
2.0799999999999996,36.34540197891636,0.36088173186355793,32.41174215262629,0.2298681406324432
2.1199999999999997,37.66298739375421,0.37113020983385214,33.469977441955734,0.28546732026086996
2.1599999999999997,39.023000174272816,0.3837191174844275,34.530052399935926,0.3475351742404307
2.1999999999999997,40.42539158574908,0.39893302377308665,35.58507423324136,0.4174907243730299
2.2399999999999998,41.869806112932125,0.41711837543426994,36.626419970286975,0.4970396509910726
2.28,43.355505183372046,0.43869619585237246,37.643343412142826,0.588242334960789
2.32,44.88127358590356,0.4641777622311331,38.622472790054644,0.6936004020527253
2.3599999999999994,46.4453030065764,0.4941842280165902,39.54720777818022,0.8161609371588252
2.3999999999999995,48.04505020815797,0.529470637203839,40.39697362404206,0.9596451861656794
2.4399999999999995,49.67706089649977,0.5709558429098446,41.14628880571411,1.1286083858148235
2.4799999999999995,51.3367533126151,0.619759308069025,41.76364550790083,1.3286300687306722
2.5199999999999996,53.01815253713183,0.6772462484082985,42.21015014755153,1.5665421719358497
2.5599999999999996,54.71356532441923,0.745082681823893,42.43789981826126,1.8506947162667426
2.5999999999999996,56.41318452259274,0.8253018257096381,42.3880930136728,2.1912534735012574
2.6399999999999997,58.10461276551305,0.9203829597039938,41.98889642129109,2.6005154203306837
2.6799999999999997,59.77229623629603,1.0333430593360928,41.15315383091388,3.0932089439223933
2.7199999999999998,61.39686507198616,1.1678396752177855,39.776149979061415,3.6867136299323544
2.76,62.95438823462095,1.3282801497306815,37.73379539789937,4.401095351660887
2.7999999999999994,64.4155687038181,1.5199273033506544,34.881900277272734,5.258776753609332
2.8399999999999994,65.74494025680276,1.7489822900194267,31.057594058858058,6.283568905399843
2.8799999999999994,66.90017622852675,2.0226128157826424,26.08443376611308,7.498688054974398
2.9199999999999995,67.83169495809182,2.348877334417379,19.783331422789047,8.923261498428424
2.9599999999999995,68.48284274234987,2.736473735656917,11.991808618263121,10.566790720644999
2.9999999999999996,68.79103964755286,3.1942205920689797,2.593967528493181,12.421177960283515
3.0399999999999996,68.69036014462932,3.730167972479599,-8.437775162076946,14.450412387161421
3.0799999999999996,68.11601763458671,4.350253583041894,-20.991524454082537,16.579065080156425
3.1199999999999997,67.01103818830272,5.056493178892114,-34.76343241973416,18.682373802115826
3.1599999999999997,65.33494304100797,5.844843487211162,-49.2196627108101,20.58263269549844
3.1999999999999993,63.07346517143794,6.70310379453198,-63.594761616145774,22.057770212441397
3.2399999999999993,60.24736211171634,7.609465104206467,-76.94771366706948,22.86679877785896
3.2799999999999994,56.917648078072375,8.532447696760698,-88.28379269743004,22.79191418482246
3.3199999999999994,53.18465869592193,9.432818238992265,-96.72459527183128,21.68899339509801
3.3599999999999994,49.17968045632587,10.26756716836854,-101.6806972893445,19.530816286867534
3.3999999999999995,45.05020291277437,10.995283541941669,-102.96881705226315,16.425922061995806
3.4399999999999995,40.94217509214481,11.581640933328206,-100.83115097415254,12.603653654250763
3.4799999999999995,36.98371083484216,12.003575834281731,-95.85322970485737,8.369500817089715
3.5199999999999996,33.27391671575621,12.251200998695385,-88.81623880461791,4.04657135400592
3.5599999999999996,29.87841173047272,12.327301542602205,-80.53805653408574,-0.07770924334900542
3.5999999999999996,26.830872193029347,12.244984259227465,-71.74827268489446,-3.7862744708980074
3.6399999999999992,24.138549915681185,12.024399584930366,-63.01793107496172,-6.944731408642923
3.6799999999999993,21.789437707032437,11.689405746536035,-54.74096569101641,-9.495544676881394
3.7199999999999993,19.75927266039987,11.264756010779855,-47.15112351452473,-11.441804361076152
3.7599999999999993,18.01734782587046,10.774061397649945,-40.356105827790145,-12.82781410696343
3.7999999999999994,16.530784194176654,10.23853088222278,-34.37498811562861,-13.721340360427817
3.8399999999999994,15.267348776620167,9.676354168815717,-29.171009385323856,-14.199785310503728
3.8799999999999994,14.197103443350743,9.10254805738248,-24.676709254993767,-14.340694622577175
3.9199999999999995,13.293212036220664,8.529098599009542,-20.8113756640183,-14.216016441769156
3.9599999999999995,12.532193390229278,7.965266742040947,-17.49213163091204,-13.889179886774329
3.9999999999999996,11.8938415057477,7.417964208067595,-14.640330110303296,-13.414079715616879
4.039999999999999,11.360966981405015,6.8921403647916,-12.184768261178021,-12.835229091520361
4.079999999999999,10.919060044853465,6.391145880745971,-10.062896818105855,-12.18854809318806
4.119999999999999,10.555935235956547,5.917056517336554,-8.220850662774353,-11.502438463402768
4.159999999999999,10.261391991831516,5.470950803673748,-6.6128502400629685,-10.798929074568854
4.199999999999999,10.026907216751509,5.0531421913710455,-5.200324401742591,-10.094768396578452
4.239999999999999,9.84536603969211,4.663369331947472,-3.950949642786213,-9.402407927181407
4.279999999999999,9.710831245328611,4.300949557196532,-2.8377173819414736,-8.730853393761421
4.319999999999999,9.618348649136792,3.9649010604465573,-1.8380863371809824,-8.086381536690418
