t,x,y
0.0,739.0903537760385,27.597088881596598
0.009999999999999998,672.3952619214856,42.552278077156096
0.019999999999999997,579.5156617992506,62.21979856781449
0.029999999999999995,467.24982182783776,84.93316569729838
0.039999999999999994,350.82244481976727,107.35674558475169
0.04999999999999999,246.89558682616,126.02809858652492
0.05999999999999999,165.34877101692766,139.0725465293033
0.06999999999999999,107.27796323057647,146.53595172652385
0.07999999999999999,68.49891463688554,149.5593986114852
0.08999999999999998,43.55125976631528,149.4933599869292
0.09999999999999998,27.78742866367244,147.45398257984
0.10999999999999999,17.878324402509094,144.22970282041535
0.11999999999999998,11.632271252135633,140.33478380221158
0.12999999999999998,7.665374884860501,136.09100244569078
0.13999999999999999,5.119894274314874,131.69538623492494
0.14999999999999997,3.4670910534835575,127.26713769610414
0.15999999999999998,2.3803336155160673,122.87771455205046
0.16999999999999998,1.65651387569065,118.56943495958127
0.17999999999999997,1.1681783476152674,114.36681367239316
0.18999999999999997,0.8345012993470713,110.28344304948347
0.19999999999999996,0.6036457963141545,106.32618014666892
0.20999999999999996,0.4419792933787302,102.49771019629297
0.21999999999999997,0.3274249598180782,98.79812870291602
0.22999999999999995,0.2453230400600645,95.22592666308782
0.23999999999999996,0.1858279053875492,91.77860976706825
0.24999999999999997,0.142253419830582,88.453091045519
0.25999999999999995,0.11000977296616862,85.24594188603774
0.26999999999999996,0.08591301112165739,82.15355361337316
0.27999999999999997,0.06773186332191386,79.17224202210842
0.29,0.053887223167839324,76.29831516185405
0.29999999999999993,0.043250839648710994,73.52811722854292
0.30999999999999994,0.03500913649962832,70.85805678012676
0.31999999999999995,0.028570203355534177,68.28462458531969
0.32999999999999996,0.02349968213136023,65.80440456581053
0.33999999999999997,0.01947617176466506,63.41408010998358
0.3499999999999999,0.016259932857874977,61.110437271740935
0.35999999999999993,0.013670749868017338,58.89036586426552
0.36999999999999994,0.011572132397394371,56.75085913632546
0.37999999999999995,0.009859956957025667,54.68901249416413
0.38999999999999996,0.008454228732396948,52.70202159055627
0.3999999999999999,0.007293079481321763,50.78717999551452
0.4099999999999999,0.006328343964029495,48.941876607583154
0.41999999999999993,0.005522288202858516,47.16359290740888
0.42999999999999994,0.004845169075846055,45.449900129453354
0.43999999999999995,0.004273403776968631,43.798456402950954
0.44999999999999996,0.003788188778445859,42.20700389827171
0.4599999999999999,0.0033744424616308525,40.67336600622332
0.4699999999999999,0.0030200107818002136,39.19544456166103
0.4799999999999999,0.0027150453031828865,37.77121713048083
0.48999999999999994,0.002451525883600197,36.39873436329529
0.49999999999999994,0.0022228900470255466,35.076117421729094
0.5099999999999999,0.002023743188739335,33.801555480355866
0.5199999999999999,0.001849630259725921,32.57330330601599
0.5299999999999999,0.001696856364532688,31.389678914111308
0.5399999999999999,0.0015623439799150442,30.249061302066483
0.5499999999999999,0.0014435203076875844,29.149888258465147
0.5599999999999999,0.0013382220234090566,28.090654247904652
0.57,0.0012446287474661936,27.069908366398487
0.58,0.001161198373220704,26.086252370513165
0.5899999999999999,0.0010866232967032983,25.138338773740198
0.5999999999999999,0.0010197882753901696,24.224869011420378
0.6099999999999999,0.0009597402168757177,23.34459166984157
0.6199999999999999,0.0009056618289748206,22.496300778806134
0.6299999999999999,0.0008568495522138187,21.678834165102796
0.6399999999999999,0.0008126965365626514,20.8910718650839
0.6499999999999999,0.0007726770912401929,20.131934594142628
0.6599999999999999,0.0007363350938741484,19.400382271227258
0.6699999999999999,0.0007032733956339233,18.695412596640637
0.6799999999999999,0.0006731453702111978,18.0160596810645
0.69,0.0006456481488119899,17.36139272431541
0.6999999999999998,0.0006205146372225189,16.730514740801762
0.7099999999999999,0.0005975103553754933,16.122561332867008
0.7199999999999999,0.0005764296475625216,15.536699507720062
0.7299999999999999,0.0005570889846633476,14.972126535362632
0.7399999999999999,0.0005393273776567629,14.428068852372094
0.7499999999999999,0.0005230012389582225,13.903781000272694
0.7599999999999999,0.000507982513235811,13.398544605390711
0.7699999999999999,0.0004941578791511053,12.911667396602372
0.7799999999999999,0.0004814253356989667,12.442482254391331
0.7899999999999999,0.000469694031931471,11.990346300010598
0.7999999999999998,0.00045888245102411603,11.554640013313183
0.8099999999999998,0.00044891715868139697,11.134766383836237
0.8199999999999998,0.00043973238763058336,10.730150095222346
0.8299999999999998,0.00043126860054843537,10.340236734277244
0.8399999999999999,0.0004234721507151329,9.964492033656944
0.8499999999999999,0.0004162945642240728,9.602401139332697
0.8599999999999999,0.0004096918230885712,9.253467904226513
0.8699999999999999,0.0004036241269924215,8.917214210767938
0.8799999999999999,0.00039805524504532417,8.593179313567259
0.8899999999999999,0.0003929523498034141,8.280919211187687
0.8999999999999999,0.0003882855854115967,7.980006036357484
0.9099999999999998,0.0003840275076808563,7.6900274657489565
0.9199999999999998,0.0003801527340913352,7.410586153436709
0.9299999999999998,0.000376638448966895,7.141299199049781
0.9399999999999998,0.0003734641712022775,6.881797622468421
0.9499999999999998,0.0003706106774571122,6.631725842473852
0.9599999999999999,0.0003680600741965876,6.390741192626605
0.9699999999999999,0.0003657961584815611,6.158513464322599
0.9799999999999999,0.0003638044588042467,5.9347244583388905
0.9899999999999999,0.0003620713008639432,5.719067527896687
0.9999999999999999,0.00036058395945501385,5.511247163842479
1.0099999999999998,0.0003593307873077752,5.310978598794165
1.0199999999999998,0.0003583013141221946,5.117987424183621
1.0299999999999998,0.0003574856755157808,4.932009193447108
1.0399999999999998,0.0003568746968852784,4.752789064940537
1.0499999999999998,0.0003564599212068233,4.580081459251869
1.0599999999999998,0.0003562336825942549,4.413649731980332
1.0699999999999998,0.0003561887854282352,4.253265829619527
1.0799999999999998,0.00035631853499914096,4.098709982053037
1.0899999999999999,0.00035661673540549944,3.9497704056797085
1.0999999999999999,0.00035707774053848895,3.806243022761721
1.1099999999999999,0.0003576962628156161,3.667931164498599
1.1199999999999999,0.0003584673826818487,3.5346453054504914
1.13,0.0003593865380718964,3.406202806810927
1.14,0.0003604495570186278,3.2824276760207467
1.15,0.00036165254242878685,3.163150309935912
1.16,0.0003629918718639348,3.048207265670929
1.17,0.0003644641858588208,2.937441038645061
1.1799999999999997,0.0003660664063288483,2.83069985621633
1.1899999999999997,0.00036779566801878235,2.7278374561940923
1.1999999999999997,0.0003696493136047987,2.6287128888388933
1.2099999999999997,0.0003716248835483593,2.533190325056279
1.2199999999999998,0.00037372012625770586,2.441138878921387
1.2299999999999998,0.0003759329561724808,2.352432417009443
1.2399999999999998,0.0003782614476421697,2.266949387145253
1.2499999999999998,0.0003807038268313991,2.1845726527539457
1.2599999999999998,0.00038325847697551007,2.105189340248532
1.2699999999999998,0.0003859239123397829,2.0286906748835953
1.2799999999999998,0.0003886987722474787,1.9549718326113663
1.2899999999999998,0.0003915818148513037,1.8839317970903566
1.2999999999999998,0.0003945719195153522,1.815473228156296
1.3099999999999998,0.00039766807042872,1.7495023208253515
1.3199999999999998,0.0004008693513134539,1.6859286770182091
1.3299999999999998,0.000404174940710359,1.624665182172808
1.3399999999999999,0.0004075841127712773,1.565627891869127
1.3499999999999999,0.00041109622679314417,1.5087359107458092
1.3599999999999999,0.0004147107227618053,1.4539112813866026
1.3699999999999999,0.0004184271178125648,1.4010788779028094
1.38,0.00042224500618336753,1.3501663080922643
1.3899999999999997,0.00042616405244156724,1.301103809582242
1.3999999999999997,0.00043018398783955695,1.2538241535336134
1.4099999999999997,0.0004343046076666762,1.2082625528923554
1.4199999999999997,0.0004385257707999144,1.164356577866562
1.4299999999999997,0.00044284739526807794,1.122046066932568
1.4399999999999997,0.00044726945532585474,1.081273043344741
1.4499999999999997,0.0004517919794769579,1.041981636057891
1.4599999999999997,0.0004564150498696313,1.0041180066790563
1.4699999999999998,0.00046113879936335994,0.9676302732556964
1.4799999999999998,0.0004659634092095744,0.9324684378594973
1.4899999999999998,0.0004708891075803249,0.8985843184588562
1.4999999999999998,0.0004759161689420113,0.8659314857229037
1.5099999999999998,0.0004810449121043704,0.8344651978172715
1.5199999999999998,0.00048627569840072526,0.8041423375765653
1.5299999999999998,0.0004916089305986,0.7749213538232199
1.5399999999999998,0.0004970450523211756,0.7467622066687107
1.5499999999999998,0.0005025845467488834,0.7196263117620528
1.5599999999999998,0.0005082279352051456,0.693476485763209
