t,x,y,dx,dy
0.0,1.2888925770548227,1.3904720750487378,0.7726662228140836,-4.780933726399379
0.039999999999999994,1.319799225967386,1.1992347259927627,0.818983993585654,-4.450999318667728
0.07999999999999999,1.354411296541675,1.0343921295553196,0.9094929033758099,-3.8367150788141604
0.11999999999999998,1.3925586582374507,0.89229751968763,0.996275655168656,-3.307317305528448
0.15999999999999998,1.4341133489551674,0.7698067451130438,1.0802955858634569,-2.8510958093375773
0.19999999999999996,1.4789823051065274,0.6642098549406241,1.1623538279038819,-2.4579434264199023
0.23999999999999996,1.527101655187478,0.5731712709994518,1.2431248371209769,-2.1191446897525514
0.27999999999999997,1.5784322920762055,0.49467827976041995,1.3231843584296321,-1.8271833556728048
0.31999999999999995,1.6329564038618487,0.4269966025456274,1.403030370425224,-1.5755789803589497
0.35999999999999993,1.6906747217102236,0.36863196133170406,1.4830990056046147,-1.3587468810612773
0.3999999999999999,1.751604324310218,0.3182968520607253,1.563777308886607,-1.171874186587973
0.43999999999999995,1.8157769064211524,0.2748820264046663,1.6454132033500066,-1.0108132056222927
0.4799999999999999,1.8832373805782185,0.23743179561094183,1.7283232045409918,-0.8719905229419029
0.5199999999999999,1.954042762784432,0.20512278456931413,1.812798724759805,-0.7523274746847228
0.5599999999999999,2.028261278559003,0.17724559763616402,1.8991111032803154,-0.6491719815949162
0.5999999999999999,2.105971651046857,0.15318902604172085,1.9875157418780525,-0.5602394198412171
0.6399999999999999,2.1872625379092474,0.13242644404886666,2.0782554867479988,-0.48356178505374303
0.6799999999999999,2.272232089986697,0.11450408323742137,2.171563436680188,-0.417443866502597
0.7199999999999999,2.360987612843662,0.09903093472865891,2.2676653047283892,-0.36042544101332785
0.7599999999999999,2.453645314364968,0.08567004795635516,2.3667814249084067,-0.311248599032693
0.7999999999999998,2.5503301268363345,0.07413104680604349,2.469128450554539,-0.2688298629289996
0.8399999999999999,2.651175590409331,0.06416365892203521,2.5749208428919523,-0.2322360117915342
0.8799999999999999,2.756323794267691,0.055552165862720736,2.6843721990716034,-0.2006629523832386
0.9199999999999998,2.8659253663350595,0.04811062273137613,2.7976963834023607,-0.1734179251306046
0.9599999999999999,2.98013950493988,0.04167873185227238,2.9151085393093155,-0.14990420310868358
0.9999999999999999,3.0991340494798045,0.036118286482681436,3.036826045533907,-0.1296076491907801
1.0399999999999998,3.223085588582592,0.03131011991700998,3.1630693647105588,-0.11208524782847434
1.0799999999999998,3.352179598656649,0.027151466656403493,3.294062819895565,-0.09695529017725979
1.1199999999999999,3.486610614174238,0.023553696702829186,3.4300353414285993,-0.08388880613638122
1.16,3.626582425970937,0.02044036216549299,3.57122115177733,-0.07260230776973708
1.1999999999999997,3.772308306316423,0.017745512081250227,3.7178604242585394,-0.06285145451334709
1.2399999999999998,3.92401125991162,0.015412245804425241,3.870199916104305,-0.05442560763714413
1.2799999999999998,4.0819242996047675,0.013391463470278692,4.028493576494441,-0.0471432038961567
1.3199999999999998,4.246290746031176,0.011640789492732702,4.193003140524468,-0.04084772019122196
1.3599999999999999,4.417364550846726,0.010123645854980934,4.363998716948316,-0.03540418103401102
1.3999999999999997,4.59541064338704,0.008808455010011824,4.541759363624216,-0.03069618865541865
1.4399999999999997,4.780705299936662,0.0076679507625474486,4.726573658404504,-0.026623370651199185
1.4799999999999998,4.973536536059401,0.006678585357915887,4.91874027502049,-0.02309914702844494
1.5199999999999998,5.174204521938302,0.005820019000271852,5.118568558232333,-0.020048821830522298
1.5599999999999998,5.383022020717988,0.005074679611474102,5.326379102834153,-0.017407951628404625
1.5999999999999996,5.6003148501650335,0.0044273828699994845,5.5425043411053,-0.015120932637372561
1.6399999999999997,5.826422368006411,0.0038650050004843005,5.767289140833938,-0.013139772708749456
1.6799999999999997,6.061697981431749,0.003376201053299527,6.001091413129117,-0.011423044115813477
1.7199999999999998,6.306509681056741,0.0029511614712192215,6.244282733355135,-0.009934980677669888
1.7599999999999998,6.56124060010016,0.0025814025990859354,6.497248976820771,-0.008644714841174201
1.7999999999999998,6.826289599202403,0.002259584283925285,6.76039097512664,-0.007525578597332345
1.8399999999999996,7.102071878110291,0.001979356311299348,7.0341251871913215,-0.006554530713801746
1.8799999999999997,7.38901961417771,0.0017352218268211468,7.318884386308994,-0.00571166317975284
1.9199999999999997,7.687582629015011,0.0015224232569191207,7.615118379486262,-0.0049797810077043154
1.9599999999999997,7.998229084536612,0.0013368393462048012,7.923294737754915,-0.004344028303794146
1.9999999999999998,8.321446208035404,0.0011749009926155887,8.243899562897965,-0.003791554126243813
2.0399999999999996,8.657741049568447,0.0010335150161052964,8.577438279926298,-0.0033112563513368574
2.0799999999999996,9.007641270429508,0.0009100004845086407,8.924436437578663,-0.002893518745316173
2.1199999999999997,9.37169596457474,0.0008020335164800024,9.285440565896081,-0.0025300324018375144
2.1599999999999997,9.750476515701195,0.0007075978923616394,9.661019058569707,-0.0022136170566150514
2.1999999999999997,10.144577489260318,0.0006249441519507982,10.051763042853196,-0.0019380299327819784
2.2399999999999998,10.55461755912945,0.0005525554977390809,10.458287365898741,-0.0016978814896606636
2.28,10.981240478532218,0.000489113632777945,10.881231554942957,-0.001488516213973297
2.32,11.425116083524888,0.000433474200621217,11.321260839440612,-0.001305894834371971
2.3599999999999994,11.886941345687461,0.00038464204602818764,11.779067189548243,-0.0011465112504871304
2.3999999999999995,12.367441458688745,0.0003417533005822471,12.25537043421798,-0.0010073286152107739
