sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
4.0,0.999975782248416,2.0664500177587778e-05,0.0004026981061767554,0.0003321789190499285,0,100,3.9983892075752925,0.0013287156761997135,8420.530024968904,15.002820851337525,0.0007308666898643423,0.0006224164951754451,9,9
58.0,0.9999999999990624,2.628750282875647e-13,3.5668100993830354e-09,9.656328468190813e-10,0,100,57.99999979312501,5.6006705115506715e-08,8420.530024968904,3363.0028208513377,6.301779649220407e-09,1.7689889070956074e-09,31,9
