sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
0.992,0.7400000000000001,0.4386342439892259,0.003679542323896613,0.006275727257076953,26,100,0.9883498940146949,0.006225521439020472,8420.530024968904,-0.013115148662475096,0.006688070738346141,0.01142504732967993,1,1
1.15,1.0,3.3306690738754695e-17,6.584105241690059e-16,6.057338712921388e-16,0,100,1.15,1.0288599162147611e-15,8420.530024968904,0.32532085133752475,-1.2059899745509028e-11,7.122708206949608e-12,23,1
