sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.015,0.9000000000000002,0.2999999999999994,0.003700331805781892,0.011110855011773313,10,100,1.0112441632171316,0.011277517836950041,8420.530024968904,0.03304585133752469,0.007291674514508486,0.021895826215635746,5,5
1.8,1.0,0.0,5.686809048357747e-16,5.85631521067634e-16,0,100,1.8000000000000003,1.5172325889750935e-15,8420.530024968904,2.242820851337525,-5.4933479987084866e-12,6.558358663856174e-12,27,5
