sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.04,0.009599116081716215,0.005414883559027707,0.04191730686330786,0.0003891542688279639,0,100,0.9964060008621598,0.00040472043958108265,8420.530024968904,0.08442085133752508,0.08872699943634871,0.000843191696125355,16,16
