sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.025,0.95,0.2179449471770335,0.002385866126907435,0.010405273616609674,5,100,1.0225544872199206,0.01066540545702502,8420.530024968904,0.053445851337524886,0.00480218949905975,0.020943180706914977,7,7
4.0,1.0,5.438959822042073e-17,4.563016631209394e-16,6.232881446994606e-16,0,100,4.0,3.089852602542279e-15,8420.530024968904,15.002820851337525,-1.7826096154749393e-12,6.0546941507701365e-12,29,7
