sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.02,0.0,0.0,0.02099158992588693,1.766439196932952e-16,0,100,0.9985885782755954,2.0350724194510405e-16,8420.530024968904,0.04322085133752496,0.043220851336991474,9.79555772053556e-13,6,6
2.0,1.0,2.7194799110210366e-17,2.8976820942716584e-16,2.962007616590225e-16,0,100,1.9999999999999993,5.986974810451412e-16,8420.530024968904,3.0028208513375247,-1.6370904631912709e-12,7.928790989427714e-13,28,6
