sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
0.995,0.0,0.0,0.003606611332256622,1.8789351150416176e-16,0,100,0.9985885782755957,3.7616741601847838e-16,8420.530024968904,-0.007154148662474991,-0.007154148662993976,5.456968210637845e-13,2,2
1.2,1.0,3.14018491736755e-17,1.702341971091906e-16,6.236603658080289e-17,0,100,1.2,2.1755839288168293e-16,8420.530024968904,0.4428208513375249,-1.6370904631912709e-12,7.928790989427713e-13,24,2
