sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
32.0,0.9999999999639648,1.1852555366339224e-11,4.1723326227316446e-08,1.3371160093960166e-08,0,100,31.99999866485356,4.278771230067253e-07,8420.530024968904,1023.0028208513376,7.373155312961898e-08,2.4251885086575083e-08,12,12
