sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
8.0,0.9999998230564041,5.6400975214041624e-08,1.2548869709642085e-05,3.892215043720311e-06,0,100,7.9998996090423224,3.113772034976249e-05,8420.530024968904,63.002820851337525,2.233294839243172e-05,7.115919333839497e-06,10,10
