sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.058,0.02,0.13999999999999999,0.05503137361995898,0.007861624802851271,0,100,0.9997768067100838,0.008317599041416645,8420.530024968904,0.12218485133752499,0.1197411543110502,0.017105879187552745,14,14
