sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
0.991,0.020074871967674258,0.0011151972499237467,0.0058647208078515724,0.00027899861852806164,0,100,0.996811938320581,0.00027648763096130914,8420.530024968904,-0.015098148662475053,-0.011695815731491166,0.00046893379852994935,0,0
1.09,0.06344443018177923,0.03174030778785586,0.08523971868992888,0.0005090780887733625,0,100,0.9970887066279776,0.0005548951167629653,8420.530024968904,0.19092085133752512,0.19357375616356876,0.0012177057850065473,22,0
