sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.01,0.0,0.0,0.011298437350895685,1.6552389259025808e-16,0,100,0.9985885782755958,4.413049240337539e-16,8420.530024968904,0.022920851337524972,0.022920851337003115,7.535096366059018e-13,4,4
1.6,1.0,1.1102230246251566e-17,2.886579864025407e-16,4.400287409805354e-16,0,100,1.5999999999999994,7.371078268957479e-16,8420.530024968904,1.5628208513375255,-1.673470251262188e-12,7.128953417946986e-13,26,4
