sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
0.995,0.004632311918637238,0.0007014298823999527,0.0006506107048611887,0.0002923212365994654,0,100,0.9956473576513369,0.000290859630416468,8420.530024968904,-0.007154148662474991,-0.0014348140008769406,0.0004906750795783761,2,2
44.0,0.9999999999947937,1.5128134852465977e-12,1.1376558387868579e-08,3.2026006449106736e-09,0,100,43.99999949943143,1.4091442837606966e-07,8420.530024968904,1935.0028208513374,2.0145253074588253e-08,5.853543180617696e-09,24,2
