sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.04,0.0,0.0,0.039818674735004514,1.8105594048087774e-16,0,100,0.9985885782755958,4.736373295277994e-16,8420.530024968904,0.08442085133752508,0.08442085133656292,1.5514817377388025e-12,10,10
32.0,1.0,0.0,2.402522625288839e-15,1.6444438152685541e-15,0,100,32.00000000000007,5.29437784569983e-14,8420.530024968904,1023.0028208513376,-1.4915713109076022e-12,1.0411231794026524e-12,32,10
