sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.0,0.0065398753807363,0.002578227843225484,0.007793128349682803,0.0009807774034742136,0,100,0.9922068716503172,0.0009807774034742136,8420.530024968904,0.0028208513375249655,0.015260842127627256,0.0018111003262374192,3,3
46.0,0.9999999999961194,1.3895195860791068e-12,9.24505107985604e-09,3.1727784911487222e-09,0,100,45.999999574727646,1.459478105928413e-07,8420.530024968904,2115.0028208513377,1.640795744606294e-08,5.878715157727948e-09,25,3
