sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.04,1.0,0.0,5.721918665375806e-16,6.007636743105672e-16,0,100,1.0399999999999998,8.146344189372164e-16,8420.530024968904,0.08442085133752508,-8.858478395268321e-12,6.372462750279382e-12,10,10
32.0,1.0,0.0,2.685629496568254e-15,1.8210158818686345e-15,0,100,32.000000000000085,5.981550311456056e-14,8420.530024968904,1023.0028208513376,-8.603819878771902e-12,7.334182418330164e-12,32,10
