sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.02,0.96,0.1959591794226541,0.0016103152260347469,0.007907427695738288,4,100,1.018357478469445,0.008065576249653119,8420.530024968904,0.04322085133752496,0.003206137287106685,0.015744079500452132,6,6
2.0,1.0,1.570092458683775e-17,5.451195050909519e-16,7.21404947114386e-16,0,100,2.0,1.8084030220630734e-15,8420.530024968904,3.0028208513375247,-6.311893230304122e-12,5.749013778676635e-12,28,6
