sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.06,1.0,2.2204460492503132e-17,5.865329186698939e-16,6.360625422878479e-16,0,100,1.0599999999999998,8.842841015761439e-16,8420.530024968904,0.12642085133752512,1.546140993013978e-11,1.3397693567327437e-11,16,16
