sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.08,0.034222750462041554,0.015839727931118396,0.07665263616116157,0.00012930127980802022,0,100,0.9972151529459456,0.0001396453821926616,8420.530024968904,0.16922085133752507,0.1719100904809602,0.00030737084471952,21,21
