sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.035,0.9700000000000002,0.1705872210923192,0.0016358717010388293,0.009307979510632666,3,100,1.033306872789425,0.009633758793504855,8420.530024968904,0.07404585133752484,0.0033512842493837523,0.019068744307332776,9,9
16.0,1.0,0.0,3.297362383136715e-16,4.0043668355056976e-16,0,100,15.999999999999998,8.39410841330637e-15,8420.530024968904,255.00282085133753,-3.1650415621697903e-12,7.1872872755784264e-12,31,9
