sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.058,1.0,2.2204460492503132e-17,5.960365576437514e-16,6.08788071727113e-16,0,100,1.0579999999999998,8.484312441289355e-16,8420.530024968904,0.12218485133752499,2.4192559067159892e-12,7.819771766146058e-12,14,14
