sigma1,mean_align,std_align,mean_relerr_sval,std_relerr_sval,low_sval_count,num_exper,mean_sval,std_sval,E_opt,Delta_comp,mean_Delta,std_Delta,sigma_index,machine_index
1.05,0.005339158061108613,0.0060297200093253475,0.05393684876883323,0.0009780424869341277,0,100,0.9933663087927251,0.0010269446112808342,8420.530024968904,0.105320851337525,0.11522139860879178,0.001757748387836076,18,18
