t,x,y,z,dx,dy,dz
6.48,0.6655893055072699,67.73888262281424,31.595528071678594,-0.4508669023334875,-2.9360770745747686,3.3869439769073324
6.72,0.5662008336243184,67.02965129155149,32.4041478748243,-0.3795258927721612,-2.9719565645546027,3.3514824573273927
6.96,0.4824783926052284,66.31331027043981,33.204211336955055,-0.3199502225800579,-2.9957152260099065,3.315665448591062
7.2,0.4118455730425617,65.59250490338515,33.995649523572396,-0.27014213768272555,-3.009483077673849,3.279625215356873
7.44,0.35216293339982846,64.86941469968461,34.77842236691569,-0.22844795248934702,-3.0150227782824004,3.2434707307711506
7.68,0.3016525169043804,64.14583392333796,35.55251355975778,-0.19349915144094076,-3.0137925585299854,3.2072917099721963
7.92,0.2588356220424265,63.42323802092771,36.31792635702998,-0.164163281828678,-3.006998651215781,3.171161933044914
8.16,0.22248116864299222,62.70283874320054,37.07468008815659,-0.1395031365674857,-2.9956388466484896,3.13514198321559
8.4,0.1915630555748333,61.985629672520616,37.82280727190467,-0.11874250111368845,-2.980539040919666,3.0992815420333955
8.64,0.16522501095136147,61.27242375612195,38.56235123292681,-0.10123814980814849,-2.9623831059698205,3.0636212557776616
8.88,0.14275154606094373,60.56388432919345,39.29336412474573,-0.08645653668322772,-2.941737755311806,3.0281942919948506
9.120000000000001,0.12354401052924609,59.86055069565396,40.01590529381692,-0.07395467199599448,-2.919072944817799,2.9930276168138334
9.36,0.10710080977510934,59.162859268479096,40.73003992174592,-0.06336436169128756,-2.894778688668339,2.958143050359695
9.6,0.09300106580962963,58.47116103559051,41.435837898599985,-0.05437918255328711,-2.869178960674617,2.9235581432280924
9.84,0.08089111445734372,57.78573599811382,42.13337288742896,-0.04674385130351677,-2.8425430427364518,2.889286894039742
10.08,0.07047332497147164,57.10680512905548,42.82272154597319,-0.04024534081477116,-2.815095012073016,2.8553403528876515
10.32,0.06149685420213338,56.434540265680155,43.50396288011784,-0.034705701340687956,-2.787021410235866,2.821727111576365
10.56,0.05374996828619508,55.7690723270002,44.177177704713735,-0.029976056323095968,-2.758477659766413,2.788453716089407
10.8,0.047053675979426474,55.110498129218534,44.842448194802174,-0.02593167987132272,-2.7295933274863273,2.7555250073573916
11.040000000000001,0.04125643680060164,54.45888605168465,45.499857511514875,-0.02246793339393971,-2.7004764708813127,2.7229444042759496
11.28,0.036229755663722676,53.814280754480464,46.14948948985594,-0.019496899666912038,-2.6712172400134477,2.69071413968004
11.52,0.031864514562150975,53.17670710698013,46.79142837845784,-0.01694459932977077,-2.641890858073566,2.6588354574028017
11.76,0.028067911359308972,52.54617346628024,47.42575862236058,-0.014748689401290926,-2.6125600864575063,2.627308775858637
12.0,0.024760901295155353,51.92267441697254,48.052564681732434,-0.012856596048410607,-2.583277226343398,2.5961338223914936
12.24,0.02187605498192197,51.30619306440287,48.671930880615335,-0.011223832806567913,-2.5540859216175704,2.5653097544236516
12.48,0.019355770803774368,50.69670294784226,49.28394128135409,-0.009812785337056651,-2.525022463110872,2.534835248447962
12.72,0.017150768490022634,50.09416965193992,49.88867957957019,-0.00859157873041183,-2.4961170041142395,2.504708582845069
12.96,0.015218824867223776,49.49855215813147,50.48622901700144,-0.007533138739089451,-2.4673945684639875,2.4749277072028235
13.200000000000001,0.013523710963581313,48.90980397975858,51.076672309277974,-0.006614453480569216,-2.4388758442146354,2.4454902976949597
13.44,0.012034297317209343,48.32787411638544,51.66009158629749,-0.00581594633977589,-2.410577857577209,2.4163938039168897
13.68,0.010723797748010916,47.752707859319614,52.23656834293251,-0.005120928562385885,-2.3825145614600842,2.3876354900226033
13.92,0.009569130816274125,47.18424747043484,52.80618339874902,-0.004515144798745263,-2.3546973248348877,2.3592124696338033
14.16,0.00855037990210917,46.62243275489377,53.36901686520425,-0.003986412972990294,-2.3271353201021157,2.331121733075179
14.4,0.007650335753089254,46.06720154509792,53.92514811914913,-0.0035243061666123676,-2.2998358658369398,2.3033601720030674
14.64,0.006854107765555527,45.51849011057997,54.47465578165462,-0.0031199009486820306,-2.2728046979173087,2.275924598865913
14.88,0.006148793089626901,44.976233505586706,55.01761770132381,-0.002765505716997907,-2.2460462620920225,2.248811767809002
15.120000000000001,0.005523198816312266,44.44036585946603,55.5541109417178,-0.002454539305545511,-2.21956384518262,2.2220183844879102
15.36,0.004967601472967739,43.910820626840575,56.0842117716866,-0.0021813243581531305,-2.19335979743164,2.195541121790484
15.6,0.004473541545676444,43.38753079999373,56.60799565846074,-0.0019409654262233511,-2.1674356642347448,2.169376629661201
15.84,0.004033651750405362,42.8704290848837,57.12553726336604,-0.0017292510411261175,-2.141792291712136,2.1435215427532057
16.080000000000002,0.0036415066675293604,42.359448054089704,57.63691043924291,-0.0015425277642106272,-2.1164299625279455,2.1179724902926864
16.32,0.0032914953765603707,41.85452027496219,58.1421882296614,-0.0013776439259114426,-2.0913484565121507,2.0927261004380853
16.56,0.0029787123879325243,41.355578418089735,58.64144286952248,-0.0012318686515172539,-2.066547137861562,2.0677790065133195
16.8,0.0026988629944251826,40.86255535017375,59.134745786831964,-0.0011028279860767765,-2.0420250242118527,2.043127852197813
17.04,0.0024481832573889617,40.375384211144606,59.62216760559814,-0.0009884667866733865,-2.0177808274852396,2.018769294271806
17.28,0.00222337022649497,39.89399848028817,60.10377814948548,-0.0008869945901101572,-1.9938130121583981,1.9947000067481895
17.52,0.0020215219515093866,39.41833203181988,60.579646446228764,-0.0007968501537527761,-1.9701198334614674,1.9709166836155418
17.76,0.0018400855415975624,38.948319181817695,61.04984073264086,-0.0007166849864161245,-1.9466993549324343,1.9474160399186076
18.0,0.001676812328064619,38.483894727528494,61.51442846014359,-0.0006453043089309496,-1.9235495119919506,1.9241948163007692
18.240000000000002,0.0015297204236598013,38.02499397873455,61.97347630084195,-0.0005816791190914883,-1.9006680986888114,1.901249777807152
18.48,0.001397059808753604,37.571552786462526,62.42705015372888,-0.0005249012021996124,-1.8780528159657024,1.8785777171679001
18.72,0.001277284979637147,37.12350756357106,62.87521515144945,-0.00047417546444807057,-1.8557012798028154,1.8561754552674756
18.96,0.001169027597995729,36.680795305416474,63.318035666985686,-0.0004288115190035982,-1.8336110298989752,1.8340398414179617
19.2,0.0010710765541436225,36.24335360255853,63.75557532088749,-0.00038819616246796307,-1.8117795592690982,1.8121677554318012
19.44,0.0009823571280292522,35.811120654512536,64.1878969883596,-0.0003517947924417189,-1.7902043123701787,1.7905561071629563
19.68,0.0009019162604179705,35.38403527696906,64.6150628067707,-0.00031913621016230187,-1.7688827011745616,1.7692018373841165
19.92,0.0008289063446517774,34.96203691070239,65.03713418295312,-0.0002898032289084945,-1.747812115065699,1.7481019182941964
20.16,0.0007625740088334999,34.545065625140964,65.45417180085038,-0.00026343318124592147,-1.7269899199011434,1.7272533530826877
20.400000000000002,0.0007022480103460192,34.13306212299312,65.8662356289967,-0.0002397000917269479,-1.7064134770369037,1.7066531771283735
20.64,0.0006473296397287678,33.725967742224775,66.27338492813566,-0.0002183243353408651,-1.686080132497409,1.6862984568329011
20.88,0.0005972850959345652,33.323724455987396,66.67567825891683,-0.00019904327569374852,-1.665987248460624,1.6661862917362669
21.12,0.0005516396294412585,32.9262748707145,67.07317348965623,-0.0001816358941477518,-1.646132176161018,1.6463138120548138
21.36,0.0005099654588051841,32.533562231070256,67.46592780347112,-0.00016591394714531374,-1.6265122651309412,1.6266781790777713
21.6,0.00047188147652063714,32.14553041217105,67.8539977063526,-0.00015168823369159437,-1.6071248995024234,1.6072765877361235
21.84,0.00043704656081445744,31.762123918839,68.23743903460036,-0.0001388165451083924,-1.5879674455868553,1.588106262131987
22.080000000000002,0.00040515312329172595,31.383287884683668,68.6163069621932,-0.000127152864310507,-1.5690373066429402,1.569164459507192
22.32,0.00037592700175107793,31.008968064385027,68.99065600861339,-0.00011657116075978677,-1.5503318967173527,1.5504484678785957
22.56,0.0003491206685175341,30.63911083330597,69.36054004602566,-0.00010696948538875192,-1.5318486358739847,1.531955605359144
22.8,0.0003245117970488068,30.27366318138259,69.72601230682052,-9.824270331084892e-05,-1.513584979379175,1.5136832220828182
23.04,0.0003019010681700969,29.912572707927545,70.08712539100443,-9.030672007564154e-05,-1.4955383910337332,1.4956286977540003
23.28,0.00028110764857046015,29.555787619054673,70.44393127329691,-8.308469531625139e-05,-1.4777063578135312,1.47778944250922
23.52,0.000261969299287196,29.203256720141887,70.79648131055899,-7.650343163416624e-05,-1.4600863934645076,1.4601628968957812
23.76,0.00024433938581038895,28.854929411734027,71.14482624888032,-7.050472586920924e-05,-1.442676025945957,1.4427465306721388
24.0,0.0002280852186791311,28.510755684094484,71.489016230687,-6.502972041922198e-05,-1.4254728138319024,1.4255378435523198
24.240000000000002,0.00021308737077924296,28.170686110793408,71.82910080183598,-6.002837167297902e-05,-1.4084743358628202,1.4085343642345833
24.48,0.0001992372281875765,27.8346718442695,72.16512891850249,-5.545775155194055e-05,-1.3916781924194765,1.3917336501708633
24.72,0.00018643666873103604,27.502664609183554,72.49714895414789,-5.1275165179017965e-05,-1.3750820125994778,1.3751332877645837
24.96,0.0001745967760155172,27.174616696884833,72.82520870633932,-4.7447094675912016e-05,-1.358683444321514,1.3587308914165988
25.2,0.00016363650989505165,26.850480960002074,73.1493554034882,-4.3939299857466765e-05,-1.342480164539893,1.342524103839878
25.44,0.00015348286483822865,26.5302108055298,73.46963571160553,-4.072014152237385e-05,-1.3264698753876019,1.3265105955288163
25.68,0.00014406965631575116,26.21376018944602,73.78609574089784,-3.776627681972063e-05,-1.3106502978566823,1.3106880641339558
25.92,0.0001353358045931399,25.90108361193412,74.09878105226147,-3.505415299555337e-05,-1.2950191804525275,1.2950542346052316
26.16,0.00012722623628699608,25.592136109919327,74.40773666384456,-3.256028180127855e-05,-1.2795742985904326,1.2796068588722846
26.400000000000002,0.00011969095836338382,25.2868732516034,74.71300705743842,-3.0266098548488093e-05,-1.2643134492368517,1.264343715335599
26.64,0.00011268392355301926,24.9852511312728,75.01463618480382,-2.8154908007662835e-05,-1.249234453767258,1.2492626086750533
26.88,0.000106163380289515,24.687226362660578,75.31266747395931,-2.6209312214318763e-05,-1.234335160292403,1.2343613696048124
27.12,0.00010009140599026358,24.392756073213622,75.60714383538057,-2.441509267846545e-05,-1.2196134394198452,1.2196378545127118
27.36,9.443299771352117e-05,24.10179789887263,75.89810766812984,-2.276047366595209e-05,-1.205067184714153,1.2050899451883197
27.6,8.915627396199267e-05,23.814309977807223,76.185600865919,-2.123240629536491e-05,-1.1906943161288837,1.1907155485346266
27.84,8.423223361822354e-05,23.53025094466516,76.46966482310143,-1.982000945884889e-05,-1.176492776283112,1.176512596293378
28.080000000000002,7.963410807632544e-05,23.2495799252876,76.75034044060452,-1.8514738289654095e-05,-1.1624605300323765,1.162479044770862
28.32,7.533737805290029e-05,22.972256530844277,77.02766813177787,-1.7306920541579514e-05,-1.1485955675545938,1.148612874475475
28.560000000000002,7.131967616141096e-05,22.698240852148018,77.30168782817601,-1.618828654036163e-05,-1.1348959016293065,1.1349120899153604
28.8,6.756039010171095e-05,22.427493454299476,77.57243898531063,-1.515226440644557e-05,-1.121359567214995,1.1213747194792631
29.04,6.404056913817541e-05,22.159975371134333,77.83996058829672,-1.4191638436160045e-05,-1.1079846231341435,1.1079988147725999
29.28,6.074287287283724e-05,21.895648099623706,78.10429115750361,-1.3299845178561722e-05,-1.0947691501237387,1.0947824499694434
29.52,5.765139978020751e-05,21.634473594881975,78.36546875371843,-1.247263349408263e-05,-1.0817112521340277,1.0817237247679259
29.76,5.47513292339221e-05,21.376414264310778,78.62353098436017,-1.1704023685566497e-05,-1.0688090537857988,1.0688207578095898
30.0,5.202916428998957e-05,21.12143296269809,78.87851500813781,-1.0989314583642867e-05,-1.0560607028394315,1.0560716921536368
30.240000000000002,4.947239860470802e-05,20.86949298688244,79.13045754071915,-1.032515864207717e-05,-1.0434643675994266,1.0434746927580818
30.48,4.706941396696282e-05,20.620558070627574,79.37939485995865,-9.707077263480194e-06,-1.0310182390894624,1.031027946166887
30.72,4.480963740434885e-05,20.37459237926981,79.62536281109297,-9.131127391707322e-06,-1.0187205295945887,1.018729660721874
30.96,4.268340155800166e-05,20.131560504625217,79.86839681197341,-8.593641998551858e-06,-1.0065694728881454,1.006578066530892
31.2,4.068185313025873e-05,19.89142745997184,80.10853185817521,-8.092042987428629e-06,-0.9945633210085134,0.9945714130512897
31.44,3.8796483688975116e-05,19.654158676439387,80.34580252707711,-7.624754922953272e-06,-0.982700344582554,0.982707969337298
31.68,3.701949269927089e-05,19.419719996301364,80.58024298420612,-7.18850620120377e-06,-0.9709788428693855,0.9709860313755598
31.92,3.5343694084448685e-05,19.18807766796619,80.81188698833991,-6.781150094952717e-06,-0.9593971332607225,0.9594039144108137
32.160000000000004,3.376238255215726e-05,18.95919834111808,81.04076789649956,-6.40082679521101e-06,-0.947953554400101,0.9479599552269065
32.4,3.226940637340853e-05,18.73304906387611,81.26691866671771,-6.044501587565941e-06,-0.9366464428630934,0.9366524873648814
32.64,3.085919475397076e-05,18.50959727922891,81.49037186157653,-5.710967127290278e-06,-0.9254741810502765,0.9254798920173926
32.88,2.9526426370546994e-05,18.28881081574531,81.71115965782852,-5.398925171030923e-06,-0.9144351665871682,0.9144405655119954
33.12,2.8266088642627753e-05,18.07065788451792,81.92931384939364,-5.107201774264252e-06,-0.903527815755865,0.9035329229573108
33.36,2.7073459039490203e-05,17.85510707473012,82.14486585181105,-4.834029333945647e-06,-0.8927505550507249,0.8927553890798663
33.6,2.594447026225421e-05,17.64212735395128,82.35784670157867,-4.57695240946342e-06,-0.8821018200161461,0.8821063969689931
33.84,2.4875253754113257e-05,17.431688058300708,82.56828706644575,-4.335759907972544e-06,-0.8715800914008014,0.8715844271600872
34.08,2.3862110964586637e-05,17.223758887885822,82.77621725000343,-4.109530392333973e-06,-0.8611838587255534,0.8611879682557628
34.32,2.2901545721784822e-05,17.01830990299378,82.9816671954607,-3.89749881142651e-06,-0.8509116309716092,0.8509155284700682
34.56,2.1990354779928672e-05,16.815311522020167,83.18466648762525,-3.6977032808224557e-06,-0.8407619091200331,0.8407656068229699
34.800000000000004,2.112569781589445e-05,16.614734518980626,83.38524435532176,-3.5097054555443055e-06,-0.8307332413535278,0.8307367510606127
35.04,2.030479885332154e-05,16.416550013543578,83.58342968165776,-3.332947112671047e-06,-0.8208241897087873,0.820827522655236
35.28,1.952503226639063e-05,16.220729468866658,83.77925100610128,-3.166847587553613e-06,-0.8110333320527161,0.8110364989006484
35.52,1.878391366843424e-05,16.02724468757951,83.97273652850703,-3.0105780161856013e-06,-0.8013592556715139,0.8013622662501803
35.76,1.8079267675713464e-05,15.836067812274734,84.1639141084578,-2.862936214593874e-06,-0.7918005540880131,0.7918034170243118
36.0,1.7409025693999332e-05,15.647171316590162,84.35281127438435,-2.7237939472869776e-06,-0.7823558638666555,0.7823585876612924
36.24,1.6771205244370757e-05,15.460528000907829,84.53945522788713,-2.5926847195667903e-06,-0.7730238287003885,0.773026421384202
36.480000000000004,1.6163927256660738e-05,15.276110989018372,84.72387284705458,-2.4692132865138366e-06,-0.7638031098241527,0.7638055790375802
36.72,1.5585489468924905e-05,15.093893727626588,84.90609068688414,-2.352105813310107e-06,-0.754692347017567,0.7546946991224104
36.96,1.5034402387168987e-05,14.913849984319729,85.0861349812781,-2.241339908971027e-06,-0.7456902460587571,0.7456924873986281
37.2,1.4509155234891723e-05,14.73595383444981,85.26403165639516,-2.1367251453694456e-06,-0.736795520443593,0.7367976571686086
37.44,1.4008303749291641e-05,14.56017966123022,85.43980633046624,-2.0380047063059794e-06,-0.7280068955594743,0.7280089335645243
37.68,1.3530458170034316e-05,14.38650215173444,85.61348431780759,-1.944981220754205e-06,-0.7193231138513738,0.71932505883251
37.92,1.307426897241104e-05,14.214896292802214,85.78509063292901,-1.8575167628598994e-06,-0.7107429348221785,0.7107447923390282
38.160000000000004,1.2638417477750486e-05,14.045337367192518,85.95464999439021,-1.7752461360641967e-06,-0.7022651205205648,0.7022668957661153
38.4,1.22219451459381e-05,13.877800966878869,86.12218681117619,-1.6960679672762624e-06,-0.6938883591678859,0.6938900552358973
38.64,1.1823974013977981e-05,13.712262975527622,86.28772520049857,-1.6210336265232682e-06,-0.6856115126100804,0.6856131336444378
38.88,1.1443533921394537e-05,13.548699556381289,86.451289000085,-1.5499458254467123e-06,-0.6774333935413779,0.6774349434863325
39.12,1.1079697969213035e-05,13.387087155742995,86.61290176455924,-1.4826413398978796e-06,-0.6693528304288066,0.6693543130704711
39.36,1.0731574344549264e-05,13.22740249919091,86.77258676923495,-1.4189910099375157e-06,-0.6613686675129884,0.6613700865036662
39.6,1.0398298145199326e-05,13.069622587792725,86.93036701390933,-1.3588997398361526e-06,-0.6534797648077983,0.6534811237079339
39.84,1.0079047925742933e-05,12.913724696526167,87.08626522442611,-1.301814122856254e-06,-0.645684954161311,0.6456862559753063
40.08,9.773233895132237e-06,12.759686388017304,87.240303838749,-1.2471020043193352e-06,-0.6379830731282254,0.6379843202303164
40.32,9.480221839566598e-06,12.60748548484808,87.39250503493028,-1.195109351676102e-06,-0.63037305928151,0.6303742543914268
40.56,9.19937379133588e-06,12.457100070129524,87.54289073049688,-1.1457170943165746e-06,-0.6228538214285209,0.6228549671459405
40.800000000000004,8.93007787451838e-06,12.308508487109089,87.69148258281324,-1.098826871280534e-06,-0.6154242829582017,0.6154253817840072
41.04,8.67174333466494e-06,12.161689335671127,87.83830199258574,-1.0543610312571433e-06,-0.6080833818410838,0.6080844362022617
41.28,8.423795568483003e-06,12.01662146883734,87.98337010736729,-1.012262632585218e-06,-0.6008300706284899,0.6008310828910908
41.52,8.185715068189133e-06,11.873283995357681,88.12670781892746,-9.71959084236022e-07,-0.5936632420675778,0.5936642140268305
41.76,7.957107144744207e-06,11.731656286569926,88.26833575632313,-9.334204829489147e-07,-0.5865818758778687,0.5865828092983065
42.0,7.737526806992546e-06,11.591717949302272,88.40827431317112,-8.967158554460059e-07,-0.5795849772093788,0.5795858739247706
42.24,7.52654297455711e-06,11.453448831968707,88.54654364148853,-8.617717015216449e-07,-0.5726715431542289,0.5726724049263794
42.480000000000004,7.323740692530277e-06,11.316829022065935,88.68316365419358,-8.285271424694589e-07,-0.5658405842643788,0.5658414127919968
42.72,7.128718102314096e-06,11.181838842943048,88.81815402833905,-7.96933921081973e-07,-0.5590911245511734,0.5590919214855603
42.96,6.941083425759265e-06,11.048458850573798,88.95153420834298,-7.669481545588531e-07,-0.5524221998718986,0.5524229668208136
43.2,6.760511312814639e-06,10.916669841947755,89.08332339754114,-7.380417097097611e-07,-0.5458327622935712,0.545833500334993
43.44,6.586719127134042e-06,10.786452847791367,89.21354056548971,-7.104397501493925e-07,-0.5393219223107053,0.5393226327505545
43.68,6.419400682222544e-06,10.6577891169611,89.34220446363842,-6.84084581624889e-07,-0.532888746045387,0.5328894301301261
43.92,6.258263120517167e-06,10.530660121024129,89.46933362071296,-6.58924325525848e-07,-0.5265323117467915,0.5265329706708144
44.160000000000004,6.103025157256001e-06,10.405047551277155,89.59494634569789,-6.349144204538071e-07,-0.5202517100863133,0.5202523450006993
44.4,5.953415324347362e-06,10.280933315765262,89.71906073081962,-6.120176222219735e-07,-0.5140460441563164,0.5140466561733774
44.64,5.809181110986023e-06,10.158299540442925,89.84169465037617,-5.90174074813828e-07,-0.5079144180938897,0.5079150082683555
44.88,5.670084914588638e-06,10.037128565321268,89.96286576459403,-5.691179695897861e-07,-0.5018558673869506,0.5018564365054772
45.12,5.535931364154769e-06,9.917402952540906,90.08259151152794,-5.48977700735539e-07,-0.49586958701252115,0.4958701359910265
45.36,5.406505885351056e-06,9.799105460704997,90.20088913278933,-5.29710825197512e-07,-0.489954716646821,0.4899552463566579
45.6,5.28160330856477e-06,9.68221905344049,90.31777566495641,-5.11281350550031e-07,-0.4841104080583136,0.4841109193403099
45.84,5.161026365817902e-06,9.566726896513122,90.43326794246072,-4.936593594553375e-07,-0.47833582496463123,0.478336318624315
46.08,5.044584277811044e-06,9.452612354976734,90.54738260043919,-4.768206341220307e-07,-0.47263014289023886,0.4726306197107988
46.32,4.932097826635227e-06,9.339858993658012,90.66013607424438,-4.6065282885822487e-07,-0.46699250078546584,0.46699296143742686
46.56,4.823419745518689e-06,9.22845058553527,90.7715445910452,-4.451076046146853e-07,-0.4614220796067343,0.4614225247141803
46.800000000000004,4.718394920206975e-06,9.118371089037252,90.88162419256804,-4.302042496172407e-07,-0.45591810423502466,0.4559185344405705
47.04,4.616872676338376e-06,9.009604652215138,90.9903907309124,-4.1591486235688e-07,-0.4504797842629955,0.4504802001774806
47.28,4.518708900815822e-06,8.902135611654842,91.09785986963647,-4.0221257993991195e-07,-0.44510633893872864,0.4451067411509939
47.52,4.423765855104079e-06,8.795948490185717,91.20404708604863,-3.8907105671406005e-07,-0.439796996948985,0.4397973860204729
47.76,4.331912113656643e-06,8.691027994641551,91.30896767344655,-3.7646394289490934e-07,-0.43455099620035753,0.4345513726639183
48.0,4.243022627472294e-06,8.587359013673895,91.4126367433037,-3.6436436319208236e-07,-0.4293675836015609,0.4293679479651473
48.24,4.156978412979408e-06,8.484926615985335,91.51506922703646,-3.527564701764159e-07,-0.4242460059649602,0.42424635872157523
48.480000000000004,4.073660805462835e-06,8.383716052704681,91.61627987363472,-3.4163287643130375e-07,-0.4191855112932785,0.4191858529256933
48.72,3.99295946716845e-06,8.283712749790434,91.71628325725031,-3.3094954378113327e-07,-0.4141853813557077,0.41418571230497037
48.96,3.914772181538469e-06,8.184902306619597,91.81509377860843,-3.206773777061965e-07,-0.40924489314113544,0.4092452138183944
49.2,3.839004004658914e-06,8.087270495193648,91.91272566580255,-3.1078478579573137e-07,-0.4043633310828909,0.40436364186734863
49.44,3.765567923277354e-06,7.990803258380787,92.0091929760515,-3.0123719004884774e-07,-0.39953998681761504,0.3995402880545953
49.68,3.6943856298685124e-06,7.89548670821647,92.1045095973981,-2.919965391746677e-07,-0.3947741589410043,0.3947744509368931
49.92,3.625388414747754e-06,7.801307124262234,92.19868925034956,-2.830208208932244e-07,-0.390065152765942,0.3900654357876192
50.160000000000004,3.5585177223640963e-06,7.708250951876611,92.29174548960587,-2.742976309684595e-07,-0.3854122910700539,0.3854125653688243
50.4,3.493675923980859e-06,7.616304784440507,92.38369172188378,-2.6610309423804874e-07,-0.3808149975690185,0.3808152636720479
50.64,3.430763833317398e-06,7.525455373596561,92.4745411956398,-2.582141261124268e-07,-0.3762725426133784,0.3762728008277918
50.88,3.369709997992636e-06,7.435689636854923,92.56430699343528,-2.5061496412503927e-07,-0.371784271114052,0.37178452172975085
51.120000000000005,3.3104467996428948e-06,7.34699464805372,92.65300204149969,-2.43289392502506e-07,-0.3673495354036618,0.3673497786921871
51.36,3.2529105828739193e-06,7.259357635594577,92.74063911149504,-2.3622057417795723e-07,-0.3629676950970975,0.36296793131714367
51.6,3.197041824529726e-06,7.172765980711619,92.82723082224676,-2.2939088280423368e-07,-0.3586381169517381,0.3586383463434686
51.84,3.1427853432783084e-06,7.0872072157740105,92.91278964144085,-2.2278173476708726e-07,-0.354360174728356,0.3543603975103906
52.08,3.0900905495141606e-06,7.002669022621989,92.99732788728767,-2.1637342119829994e-07,-0.35013324905071386,0.350133465424733
52.32,3.038901976441739e-06,6.9191392274639645,93.08085773363426,-2.1024518471630667e-07,-0.3459567629348044,0.345956973180364
52.56,2.9891554410772445e-06,6.836605797796011,93.16339121304874,-2.0434454979135369e-07,-0.34183009963373934,0.34183030397889524
52.800000000000004,2.940800134965572e-06,6.755056848566639,93.24494021063343,-1.9864999427972752e-07,-0.33775266043852525,0.3377528590890506
53.04,2.8937877551208266e-06,6.6744806366332075,93.32551646957924,-1.9315188829504876e-07,-0.3337238578156416,0.33372405096724833
53.28,2.8480723094908735e-06,6.5948655590356315,93.40513159289226,-1.8784059274871783e-07,-0.3297431110931939,0.3297432989347726
53.52,2.803610127197414e-06,6.516200151362138,93.48379704502793,-1.8270639242032598e-07,-0.32580984635666255,0.32581002906408685
53.76,2.760359884839185e-06,6.4384730861398785,93.56152415350043,-1.777394290279849e-07,-0.3219234963455051,0.32192367408424616
54.0,2.718282648858293e-06,6.3616731712504135,93.63832411046714,-1.7292963429838535e-07,-0.3180835003494167,0.31808367327994347
54.24,2.677340344799371e-06,6.2857893478030755,93.71420797485676,-1.6828892841511752e-07,-0.3142893120493113,0.3142894803386298
54.480000000000004,2.6374911699869588e-06,6.210810686936808,93.78918667557221,-1.6381276125179245e-07,-0.31054038571483034,0.3105405495280138
54.72,2.5986984296788786e-06,6.1367263914308605,93.8632710098709,-1.5948422592575087e-07,-0.3068361775924586,0.3068363370757652
54.96,2.5609274638965015e-06,6.063525793085193,93.93647164598752,-1.5529690924900538e-07,-0.30317615397910913,0.30317630927584105
