t,x,y,z
89.59,9.439408170979361e-07,1.0733578491857847,98.92664120687361
89.60000000000001,9.438395296501196e-07,1.072821304522131,98.92717775163855
89.61,9.437383036916031e-07,1.072285028063613,98.9277140281983
89.62,9.436371391795196e-07,1.071749019676156,98.92825003668692
89.63,9.435360360710362e-07,1.0712132792257556,98.92878577723842
89.64,9.434349943233534e-07,1.0706778065784706,98.92932124998676
89.65,9.433340138937058e-07,1.0701426016004298,98.92985645506577
89.66,9.432330947393617e-07,1.0696076641578285,98.9303913926093
89.67,9.431322368176228e-07,1.0690729941169266,98.93092606275106
89.68,9.430314400858245e-07,1.068538591344053,98.93146046562472
89.69,9.42930704501336e-07,1.0680044557056032,98.93199460136391
89.7,9.428300300215598e-07,1.0674705870680379,98.93252847010214
89.71000000000001,9.427294166039319e-07,1.0669369852978856,98.93306207197291
89.72,9.426288642059219e-07,1.0664036502617427,98.9335954071096
89.73,9.425283727850324e-07,1.065870581826269,98.93412847564558
89.74,9.424279422988e-07,1.0653377798581944,98.93466127771408
89.75,9.423275727047937e-07,1.0648052442243123,98.93519381344834
89.76,9.422272639606165e-07,1.0642729747914847,98.93572608298146
89.77,9.421270160239047e-07,1.0637409714266406,98.93625808644656
89.78,9.420268288523268e-07,1.0632092339967725,98.93678982397661
89.79,9.419267024035854e-07,1.0626777623689418,98.93732129570458
89.8,9.418266366354158e-07,1.062146556410277,98.9378525017633
89.81,9.417266315055864e-07,1.0616156159879695,98.93838344228561
89.82000000000001,9.416266869718984e-07,1.0610849409692802,98.93891411740425
89.83,9.415268029921863e-07,1.0605545312215359,98.93944452725188
89.84,9.414269795243169e-07,1.0600243866121277,98.93997467196111
89.85000000000001,9.413272165261905e-07,1.0594945070085149,98.94050455166449
89.86,9.412275139557399e-07,1.058964892278223,98.94103416649448
89.87,9.411278717709306e-07,1.0584355422888416,98.9415635165835
89.88,9.41028289929761e-07,1.0579064569080294,98.9420926020639
89.89,9.409287683902617e-07,1.057377636003508,98.94262142306793
89.9,9.408293071104967e-07,1.0568490794430676,98.94314997972783
89.91,9.40729906048562e-07,1.056320787094564,98.94367827217575
89.92,9.406305651625862e-07,1.055792758825917,98.94420630054373
89.93,9.405312844107305e-07,1.0552649945051151,98.94473406496381
89.94,9.404320637511888e-07,1.0547374940002117,98.94526156556795
89.95,9.403329031421867e-07,1.0542102571793248,98.94578880248798
89.96000000000001,9.402338025419827e-07,1.0536832839106398,98.94631577585578
89.97,9.401347619088677e-07,1.0531565740624083,98.94684248580305
89.98,9.400357812011643e-07,1.0526301275029455,98.94736893246149
89.99,9.399368603772278e-07,1.052103944100635,98.94789511596272
90.0,9.398379993954455e-07,1.0515780237239236,98.94842103643829
90.01,9.397391982142366e-07,1.0510523662413256,98.9489466940197
90.02,9.396404567920531e-07,1.0505269715214214,98.94947208883833
90.03,9.39541775087378e-07,1.0500018394328543,98.94999722102558
90.04,9.394431530587272e-07,1.049476969844336,98.95052209071272
90.05,9.393445906646481e-07,1.048952362624643,98.95104669803098
90.06,9.392460878637201e-07,1.0484280176426162,98.95157104311151
90.07000000000001,9.391476446145541e-07,1.0479039347671628,98.95209512608541
90.08,9.390492608757937e-07,1.0473801138672567,98.95261894708369
90.09,9.389509366061132e-07,1.0468565548119344,98.95314250623734
90.10000000000001,9.388526717642194e-07,1.0463332574703001,98.95366580367724
90.11,9.387544663088504e-07,1.0458102217115235,98.95418883953423
90.12,9.386563201987757e-07,1.0452874474048373,98.95471161393905
90.13,9.385582333927971e-07,1.0447649344195424,98.95523412702244
90.14,9.384602058497473e-07,1.0442426826250022,98.95575637891501
90.15,9.383622375284908e-07,1.0437206918906474,98.95627836974732
90.16,9.382643283879234e-07,1.0431989620859738,98.95680009964991
90.17,9.381664783869721e-07,1.0426774930805405,98.9573215687532
90.18,9.380686874845958e-07,1.0421562847439734,98.95784277718755
90.19,9.379709556397845e-07,1.041635336945964,98.9583637250833
90.2,9.378732828115588e-07,1.0411146495562666,98.95888441257067
90.21000000000001,9.377756689589715e-07,1.0405942224447025,98.95940483977985
90.22,9.376781140411062e-07,1.0400740554811578,98.95992500684095
90.23,9.375806180170819e-07,1.0395541485355821,98.96044491388403
90.24,9.37483180853311e-07,1.0390345014782427,98.96096456103881
90.25,9.373858025156871e-07,1.0385151141794502,98.96148394843497
90.26,9.372884829636529e-07,1.0379959865093582,98.96200307620238
90.27,9.371912221566848e-07,1.0374771183381861,98.96252194447082
90.28,9.370940200542912e-07,1.0369585095362157,98.96304055336999
90.29,9.369968766160142e-07,1.0364401599737956,98.96355890302955
90.3,9.36899791801429e-07,1.0359220695213396,98.9640769935791
90.31,9.368027655701429e-07,1.0354042380493236,98.96459482514814
90.32000000000001,9.367057978817969e-07,1.0348866654282909,98.96511239786614
90.33,9.366088886960647e-07,1.0343693515288495,98.96562971186249
90.34,9.365120379726526e-07,1.0338522962216692,98.96614676726652
90.35000000000001,9.364152456712997e-07,1.0333354993774877,98.9666635642075
90.36,9.363185117517784e-07,1.0328189608671066,98.96718010281461
90.37,9.36221836173893e-07,1.03230268056139,98.967696383217
90.38,9.361252188974814e-07,1.0317866583312696,98.96821240554374
90.39,9.360286598824133e-07,1.0312708940477386,98.96872816992382
90.4,9.359321590885916e-07,1.030755387581857,98.96924367648622
90.41,9.358357164759517e-07,1.030240138804749,98.96975892535976
90.42,9.357393320044613e-07,1.0297251475876015,98.97027391667329
90.43,9.35643005634121e-07,1.0292104138016673,98.97078865055555
90.44,9.355467373249638e-07,1.0286959373182643,98.97130312713523
90.45,9.354505270370549e-07,1.0281817180087718,98.97181734654093
90.46000000000001,9.353543747304922e-07,1.0276677557446363,98.97233130890122
90.47,9.352582803654061e-07,1.027154050397368,98.97284501434457
90.48,9.351622439019589e-07,1.0266406018385394,98.97335846299944
90.49,9.350662653003458e-07,1.0261274099397903,98.97387165499417
90.5,9.349703445207937e-07,1.0256144745728213,98.97438459045706
90.51,9.348744815235624e-07,1.0251017956093995,98.97489726951635
90.52,9.347786762689434e-07,1.0245893729213562,98.97540969230019
90.53,9.346829287172608e-07,1.0240772063805845,98.97592185893672
90.54,9.345872388288703e-07,1.023565295859044,98.97643376955395
90.55,9.344916065641606e-07,1.0230536412287576,98.97694542427986
90.56,9.343960318835516e-07,1.0225422423618107,98.97745682324238
90.57000000000001,9.343005147474958e-07,1.0220310991303545,98.97796796656935
90.58,9.342050551164777e-07,1.0215202114066042,98.97847885438857
90.59,9.341096529510135e-07,1.0210095790628368,98.97898948682774
90.60000000000001,9.340143082116516e-07,1.020499201971395,98.97949986401453
90.61,9.339190208589724e-07,1.0199890800046854,98.98000998607652
90.62,9.338237908535879e-07,1.0194792130351764,98.98051985314126
90.63,9.337286181561424e-07,1.0189696009354032,98.9810294653362
90.64,9.336335027273113e-07,1.018460243577961,98.98153882278876
90.65,9.335384445278027e-07,1.0179511408355122,98.98204792562628
90.66,9.33443443518356e-07,1.0174422925807816,98.982556773976
90.67,9.33348499659742e-07,1.0169336986865558,98.98306536796517
90.68,9.332536129127639e-07,1.0164253590256873,98.98357370772092
90.69,9.331587832382561e-07,1.0159172734710926,98.98408179337035
90.7,9.330640105970848e-07,1.0154094418957489,98.98458962504047
90.71000000000001,9.329692949501476e-07,1.0149018641726988,98.98509720285823
90.72,9.328746362583741e-07,1.0143945401750494,98.98560452695054
90.73,9.327800344827247e-07,1.0138874697759683,98.98611159744422
90.74,9.326854895841922e-07,1.0133806528486895,98.98661841446605
90.75,9.325910015238002e-07,1.0128740892665078,98.98712497814272
90.76,9.324965702626038e-07,1.0123677789027827,98.98763128860087
90.77,9.324021957616901e-07,1.011861721630938,98.98813734596709
90.78,9.323078779821766e-07,1.0113559173244582,98.98864315036789
90.79,9.322136168852128e-07,1.010850365856893,98.98914870192972
90.8,9.321194124319795e-07,1.0103450671018555,98.98965400077896
90.81,9.320252645836884e-07,1.0098400209330196,98.99015904704194
90.82000000000001,9.319311733015827e-07,1.009335227224125,98.99066384084493
90.83,9.31837138546937e-07,1.008830685848974,98.99116838231411
90.84,9.317431602810563e-07,1.0083263966814302,98.99167267157564
90.85000000000001,9.316492384652775e-07,1.0078223595954219,98.99217670875557
90.86,9.315553730609687e-07,1.007318574464941,98.99268049397992
90.87,9.314615640295281e-07,1.0068150411640402,98.99318402737462
90.88,9.31367811332386e-07,1.0063117595668374,98.99368730906558
90.89,9.31274114931003e-07,1.0058087295475113,98.9941903391786
90.9,9.31180474786871e-07,1.0053059509803048,98.99469311783945
90.91,9.31086890861513e-07,1.0048034237395247,98.99519564517381
90.92,9.309933631164823e-07,1.0043011476995378,98.99569792130733
90.93,9.308998915133637e-07,1.0037991227347758,98.99619994636556
90.94,9.308064760137725e-07,1.0032973487197336,98.99670172047402
90.95,9.307131165793548e-07,1.0027958255289662,98.99720324375815
90.96000000000001,9.306198131717878e-07,1.002294553037094,98.99770451634332
90.97,9.305265657527791e-07,1.0017935311187993,98.99820553835487
90.98,9.304333742840671e-07,1.001292759648826,98.99870630991802
90.99,9.303402387274209e-07,1.0007922385019823,98.999206831158
91.0,9.302471590446401e-07,1.0002919675531368,98.99970710219993
91.01,9.301541351975553e-07,0.9997919466772226,99.00020712316886
91.02,9.300611671480273e-07,0.9992921757492355,99.00070689418982
91.03,9.299682548579475e-07,0.9987926546442314,99.00120641538774
91.04,9.29875398289238e-07,0.9982933832373309,99.00170568688749
91.05,9.297825974038514e-07,0.997794361403717,99.0022047088139
91.06,9.296898521637703e-07,0.9972955890186329,99.00270348129175
91.07000000000001,9.295971625310082e-07,0.9967970659573866,99.00320200444568
91.08,9.295045284676088e-07,0.9962987920953478,99.00370027840034
91.09,9.294119499356461e-07,0.995800767307947,99.00419830328033
91.10000000000001,9.293194268972246e-07,0.9953029914706788,99.00469607921012
91.11,9.29226959314479e-07,0.9948054644591001,99.00519360631417
91.12,9.291345471495739e-07,0.9943081861488278,99.00569088471686
91.13,9.290421903647048e-07,0.9938111564155437,99.0061879145425
91.14,9.289498889220967e-07,0.9933143751349893,99.00668469591535
91.15,9.288576427840052e-07,0.9928178421829701,99.00718122895961
91.16,9.287654519127162e-07,0.9923215574353536,99.00767751379942
91.17,9.286733162705448e-07,0.9918255207680672,99.00817355055884
91.18,9.285812358198372e-07,0.9913297320571026,99.00866933936189
91.19,9.28489210522969e-07,0.9908341911785135,99.0091648803325
91.2,9.28397240342346e-07,0.9903388980084132,99.00966017359457
91.21000000000001,9.283053252404037e-07,0.9898438524229793,99.01015521927192
91.22,9.282134651796082e-07,0.9893490542984512,99.01065001748832
91.23,9.281216601224547e-07,0.988854503511128,99.01114456836744
91.24,9.280299100314687e-07,0.9883601999373735,99.01163887203295
91.25,9.279382148692053e-07,0.9878661434536103,99.0121329286084
